City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,kone,-21.0595,164.8658,303.28,45,96,3.71,NC,1712454797
364,baracoa,20.3467,-74.4958,298.37,86,80,1.76,CU,1712454594
365,byron bay,-28.65,153.6167,299.35,80,71,4.68,AU,1712454797
366,mont-laurier,46.5501,-75.4993,280.94,96,91,1.32,CA,1712454797
367,portland,45.5234,-122.6762,283.49,90,100,3.58,US,1712454513
368,belyy yar,53.6039,91.3903,280.09,65,0,1.0,RU,1712454798
369,belfast,54.5833,-5.9333,282.25,73,75,11.32,GB,1712454637
370,broken hill,-31.95,141.4333,293.32,44,2,4.93,AU,1712454798
371,arias,-33.6441,-62.4027,287.19,95,97,2.45,AR,1712454798
372,mersa matruh,31.3525,27.2453,289.26,82,0,5.14,EG,1712454799
373,ostersund,63.1792,14.6357,275.4,93,100,7.2,SE,1712454799
374,sitka,57.0531,-135.33,276.09,81,75,5.14,US,1712454799
375,codrington,-38.2667,141.9667,290.23,82,100,5.87,AU,1712454799
376,changli,39.7042,119.1506,293.12,24,0,3.04,CN,1712454799
377,karabash,55.4808,60.2157,272.26,83,100,3.97,RU,1712454800
378,brokopondo,4.75,-55.1667,298.99,76,100,4.12,SR,1712454800
379,fochville,-26.4886,27.4939,288.85,84,97,5.21,ZA,1712454800
380,saint-leu,-21.15,55.2833,297.63,83,14,1.93,RE,1712454800
381,anori,-3.7728,-61.6442,297.12,99,95,1.07,BR,1712454800
382,chos malal,-37.3781,-70.2709,291.66,27,100,2.27,AR,1712454800
383,jumla,29.2747,82.1838,282.32,51,7,0.99,NP,1712454801
384,puerto madryn,-42.7692,-65.0385,293.73,35,98,9.95,AR,1712454634
385,bardai,11.65,7.2333,302.1,41,99,2.67,NG,1712454580
386,tommot,58.9564,126.2925,260.49,90,100,4.14,RU,1712454801
387,baise city,23.8997,106.6133,292.4,91,100,1.14,CN,1712454802
388,nuku'alofa,-21.1333,-175.2,301.34,69,75,7.72,TO,1712454802
389,"laikit, laikit ii (dimembe)",1.4792,124.9735,301.62,79,40,4.63,ID,1712454802
390,callao,-12.0667,-77.15,298.55,78,0,6.69,PE,1712454512
391,ugoofaaru,5.6667,73.0,301.37,77,46,2.57,MV,1712454586
392,turkmenbasy,40.0222,52.9552,285.58,82,0,3.09,TM,1712454802
393,tucuma,-0.1833,-50.05,298.62,86,95,2.78,BR,1712454612
394,littlefield,33.9173,-102.3249,285.72,13,0,9.4,US,1712454803
395,petropavlovsk-kamchatsky,53.0452,158.6483,279.48,73,75,5.81,RU,1712454581
396,nsanje,-16.92,35.262,296.05,99,88,1.5,MW,1712454803
397,xinzhou,38.4092,112.7333,289.46,24,100,1.67,CN,1712454803
398,glenwood springs,39.5505,-107.3248,276.66,78,0,1.34,US,1712454618
399,nova olinda do norte,-3.8881,-59.0942,296.99,99,98,0.78,BR,1712454804
400,crane,31.3974,-102.3501,292.62,15,20,12.77,US,1712454804
401,yung shue wan,22.2333,114.1167,301.37,85,69,0.45,HK,1712454804
402,oamaru,-45.0784,170.9801,290.58,66,30,4.49,NZ,1712454805
403,nikolayevsk-on-amure,53.1406,140.73,273.27,93,100,2.24,RU,1712454805
404,okhotsk,59.3833,143.3,270.07,82,93,3.13,RU,1712454609
405,toliara,-23.35,43.6667,295.24,87,61,3.61,MG,1712454609
406,chadan,51.2833,91.5833,278.39,66,100,0.52,RU,1712454611
407,nabire,-3.3667,135.4833,298.12,92,100,1.2,ID,1712454806
408,al jubayl,27.0112,49.6583,297.34,47,65,3.82,SA,1712454806
409,shalkar,47.8288,59.6258,285.34,57,100,2.9,KZ,1712454806
410,kamaishi,39.2667,141.8833,288.26,77,75,3.16,JP,1712454806
411,funafuti,-8.5243,179.1942,305.15,74,20,2.57,TV,1712454806
412,shalqar,47.8333,59.6,285.41,58,100,2.65,KZ,1712454807
413,minas de marcona,-15.2119,-75.1103,290.47,83,100,4.02,PE,1712454807
414,san carlos del zulia,9.0,-71.9135,301.13,72,100,1.89,VE,1712454807
415,crookston,47.7741,-96.6081,286.1,40,0,3.6,US,1712454807
416,korla,41.7597,86.1469,285.74,38,7,4.33,CN,1712454693
417,hotan,37.0997,79.9269,287.23,28,100,5.51,CN,1712454808
418,tarawa,1.419,172.984,303.2,79,75,6.69,KI,1712454808
419,sambalpur,21.45,83.9667,304.63,25,9,2.17,IN,1712454808
420,waingapu,-9.6567,120.2641,303.03,74,99,3.65,ID,1712454808
421,el vigia,8.6219,-71.6506,301.14,68,100,2.65,VE,1712454808
422,la maddalena,41.2142,9.4083,286.24,72,0,1.61,IT,1712454808
423,bandarbeyla,9.4942,50.8122,300.68,71,90,2.76,SO,1712454809
424,mili,6.0815,171.735,301.26,80,93,9.79,MH,1712454809
425,moussoro,13.6408,16.4901,300.28,17,2,2.5,TD,1712454809
426,margate,51.3813,1.3862,285.87,81,98,4.92,GB,1712454809
427,parauapebas,-6.0675,-49.9022,298.14,94,75,1.54,BR,1712454751
428,arkalyk,50.2486,66.9114,277.65,90,100,4.82,KZ,1712454810
429,ammi moussa,35.8678,1.1114,301.99,23,90,5.12,DZ,1712454810
430,tbeng meanchey,13.8167,104.9667,306.59,44,12,2.49,KH,1712454810
431,at taj,24.2049,23.2857,290.28,24,0,3.64,LY,1712454810
432,shevchenko,48.5,35.0,283.8,75,22,2.31,UA,1712454810
433,i-n-salah,27.1935,2.4607,300.63,10,11,8.85,DZ,1712454612
434,patos de minas,-18.5789,-46.5181,293.22,82,49,1.23,BR,1712454572
435,pacific grove,36.6177,-121.9166,287.17,67,0,4.63,US,1712454811
436,fort bragg,35.139,-79.006,285.45,63,0,2.06,US,1712454811
437,usinsk,65.9939,57.5281,267.63,81,100,11.18,RU,1712454811
438,banfora,10.6333,-4.7667,300.08,70,100,1.92,BF,1712454812
439,tavda,58.0425,65.2726,269.65,91,89,5.81,RU,1712454812
440,huanggang,23.677,116.9996,293.09,94,100,2.46,CN,1712454812
441,edson,53.5835,-116.4356,283.23,40,0,1.54,CA,1712454812
442,dyersburg,36.0345,-89.3856,289.23,39,0,1.54,US,1712454812
443,linxia chengguanzhen,35.6003,103.2064,280.28,69,100,0.68,CN,1712454703
444,dampit,-8.2116,112.7493,302.11,71,100,1.38,ID,1712454813
445,prince george,53.9166,-122.753,281.84,56,100,3.6,CA,1712454680
446,bandar-e anzali,37.4727,49.4622,284.92,77,100,2.42,IR,1712454813
447,dudinka,69.4058,86.1778,259.57,95,100,5.94,RU,1712454596
448,union hidalgo,16.4723,-94.8295,300.66,75,0,2.96,MX,1712454814
449,barre,44.197,-72.5021,276.08,81,100,3.6,US,1712454814
450,ironwood,46.4547,-90.171,279.6,49,0,4.12,US,1712454557
451,kuanda,56.3161,116.0806,258.04,66,2,1.75,RU,1712454814
452,olinda,-8.0089,-34.8553,302.0,79,75,5.14,BR,1712454700
453,bunde,53.1833,7.2667,290.94,80,100,6.26,DE,1712454815
454,dellys,36.9172,3.9131,292.65,38,47,6.15,DZ,1712454815
455,butterworth,5.3991,100.3638,304.17,74,20,1.03,MY,1712454815
456,inderbor,48.55,51.7833,280.72,77,19,3.39,KZ,1712454815
457,yamada,39.4667,141.95,288.78,69,75,3.2,JP,1712454816
458,khuzdar,27.7384,66.6434,291.76,19,0,1.95,PK,1712454816
459,envira,-7.3,-70.2167,295.92,99,100,1.05,BR,1712454816
460,tongchuanshi,35.0806,109.0897,289.35,51,100,1.81,CN,1712454674
461,edmundston,47.3737,-68.3251,273.57,82,100,3.6,CA,1712454651
462,hilo,19.7297,-155.09,298.2,72,75,3.6,US,1712454681
463,purwodadi,-7.0868,110.9158,301.36,75,97,1.37,ID,1712454737
464,fernandina beach,30.6697,-81.4626,289.24,79,0,0.89,US,1712454817
465,alaghsas,17.0187,8.0168,303.5,9,99,4.29,NE,1712454817
466,kaka,37.3482,59.6143,287.46,48,100,1.74,TM,1712454817
467,mapimi,25.8167,-103.85,293.75,7,100,1.33,MX,1712454817
468,palikir - national government center,6.9248,158.1611,303.62,66,75,5.14,FM,1712454818
469,mirny,62.5353,113.9611,260.4,85,43,3.73,RU,1712454818
470,yermakovskoye,53.2831,92.4003,281.27,90,100,1.42,RU,1712454819
471,whangarei,-35.7317,174.3239,292.4,58,84,3.05,NZ,1712454819
472,alakurtti,66.9672,30.3491,255.23,100,92,1.21,RU,1712454819
473,rimouski,48.4488,-68.524,273.97,87,100,5.87,CA,1712454778
474,ikom,5.9667,8.7063,298.01,90,83,0.6,NG,1712454819
475,llerena,38.2354,-6.0739,287.27,81,100,0.16,ES,1712454819
476,yurimaguas,-5.9,-76.0833,295.93,93,96,1.28,PE,1712454820
477,kayangel,8.0823,134.7173,301.3,80,30,8.82,PW,1712454820
478,vila velha,-20.3297,-40.2925,298.12,82,20,3.6,BR,1712454655
479,quepos,9.4236,-84.1652,300.1,84,100,1.39,CR,1712454820
480,shingu,33.7333,135.9833,290.81,73,100,1.22,JP,1712454821
481,touros,-5.1989,-35.4608,299.01,88,100,3.88,BR,1712454422
482,durango,24.8333,-104.8333,288.94,11,100,4.23,MX,1712454644
483,dilijan,40.741,44.8636,276.33,100,100,1.24,AM,1712454821
484,uturoa,-16.7333,-151.4333,302.43,76,86,4.42,PF,1712454821
485,mar del plata,-38.0023,-57.5575,294.19,60,0,5.14,AR,1712454782
486,kankakee,41.15,-87.8667,281.43,73,0,5.14,US,1712454528
487,blenheim,-41.516,173.9528,294.0,49,0,3.21,NZ,1712454722
488,schortens,53.5333,7.95,289.79,67,100,1.54,DE,1712454822
489,nchelenge,-9.3451,28.734,294.07,91,100,2.15,ZM,1712454822
490,bumba,2.1833,22.4667,294.53,97,100,1.18,CD,1712454822
491,padang,-0.9492,100.3543,301.18,81,100,0.35,ID,1712454823
492,pingliang,35.5392,106.6861,285.27,60,100,1.85,CN,1712454823
493,leh,34.1667,77.5833,262.79,86,100,0.48,IN,1712454823
494,douglas,41.3,-96.167,288.05,65,100,9.26,US,1712454823
495,dongargarh,21.2,80.7333,302.54,26,100,1.59,IN,1712454823
496,ambikapur,23.1167,83.2,300.82,26,91,2.63,IN,1712454824
497,icano,-28.9193,-65.3282,292.05,93,100,1.48,AR,1712454824
498,gaspe,48.8334,-64.4819,273.1,86,75,2.06,CA,1712454824
499,srikakulam,18.3,83.9,304.34,54,24,4.27,IN,1712454691
500,ashmun,30.2986,30.9764,291.62,83,0,4.08,EG,1712454824
501,kathmandu,27.7167,85.3167,289.27,59,20,1.03,NP,1712454825
502,aksu,41.1231,80.2644,286.05,35,100,0.68,CN,1712454684
503,naduvattam,11.4833,76.5667,292.1,43,6,0.71,IN,1712454825
504,puerto colombia,10.9878,-74.9547,301.2,89,80,8.0,CO,1712454825
505,baykal'sk,51.5058,104.1469,278.68,83,89,0.89,RU,1712454825
506,sovetskaya gavan',48.9723,140.2878,281.54,68,61,5.85,RU,1712454825
507,qamdo,31.1667,97.2333,273.86,68,100,0.52,CN,1712454826
508,saint clair,38.55,-89.9168,286.4,56,0,4.93,US,1712454561
509,klichaw,53.4928,29.3352,279.43,98,54,2.55,BY,1712454826
510,tenenkou,14.4572,-4.9169,307.25,32,80,3.47,ML,1712454826
511,walvis bay,-22.9575,14.5053,287.09,82,0,2.57,NA,1712454826
512,vila franca do campo,37.7167,-25.4333,288.38,97,100,9.37,PT,1712454827
513,richards bay,-28.783,32.0377,293.81,83,100,4.06,ZA,1712454631
514,biltine,14.5333,20.9167,300.72,35,58,3.61,TD,1712454827
515,antsiranana,-12.2787,49.2917,298.7,84,100,5.0,MG,1712454827
516,nelson bay,-32.7167,152.15,298.21,72,0,1.34,AU,1712454699
517,maxixe,-23.8597,35.3472,296.45,88,75,4.96,MZ,1712454828
518,hengchun,22.0042,120.7439,301.13,70,32,4.08,TW,1712454828
519,st. marys,30.7305,-81.5465,289.26,79,0,0.0,US,1712454615
520,las heras,-46.5419,-68.9359,282.19,37,1,1.43,AR,1712454636
521,hinton,53.4001,-117.5857,276.21,90,100,1.15,CA,1712454829
522,massena,44.9281,-74.8919,277.14,81,100,0.0,US,1712454829
523,williamsport,41.2412,-77.0011,284.16,40,100,4.12,US,1712454353
524,sitangkai,4.6628,119.3928,301.21,76,99,2.72,PH,1712454829
525,kalemie,-5.9475,29.1947,294.72,91,100,1.8,CD,1712454830
526,aykhal,66.0,111.5,261.85,92,100,12.76,RU,1712454590
527,santa vitoria do palmar,-33.5189,-53.3681,290.52,77,100,2.57,BR,1712454830
528,bulgan,48.8125,103.5347,278.73,67,100,2.44,MN,1712454830
529,fuglafjordur,62.244,-6.814,281.41,87,100,8.81,FO,1712454830
530,lafollette,36.3829,-84.1199,282.75,65,0,0.0,US,1712454830
531,qandala,11.472,49.8728,300.55,67,100,4.23,SO,1712454831
532,juuka,63.2333,29.25,263.29,96,99,1.89,FI,1712454831
533,ta'izz,13.5,44.0,293.54,57,99,3.63,YE,1712454806
534,charters towers,-20.1,146.2667,304.3,49,40,4.88,AU,1712454831
535,itoman,26.1247,127.6694,296.58,90,75,3.09,JP,1712454832
536,dundee,56.5,-2.9667,282.42,76,20,10.8,GB,1712454696
537,iwanai,42.9744,140.5089,287.91,39,0,2.85,JP,1712454832
538,bataipora,-22.2953,-53.2711,298.48,61,56,3.02,BR,1712454820
539,show low,34.2542,-110.0298,278.31,26,0,4.12,US,1712454657
540,mermoz boabab,14.7065,-17.4758,293.03,88,40,5.14,SN,1712454833
541,dombarovskiy,50.7587,59.5386,283.15,84,100,0.89,RU,1712454833
542,wellington,-41.2866,174.7756,290.92,67,2,4.12,NZ,1712454728
543,geraldton,-28.7667,114.6,297.38,73,0,3.6,AU,1712454607
544,alice springs,-23.7,133.8833,295.9,31,0,4.12,AU,1712454706
545,morant bay,17.8815,-76.4093,301.94,85,6,2.78,JM,1712454834
546,inari,68.906,27.0288,260.26,96,24,1.31,FI,1712454646
547,novoaleksandrovsk,45.4948,41.2207,281.28,68,0,0.27,RU,1712454834
548,kerikeri,-35.2268,173.9474,291.43,63,100,4.22,NZ,1712454575
549,klaeng,12.7797,101.6483,306.67,66,72,4.06,TH,1712454835
550,lukolela,-1.0605,17.1821,295.67,95,100,1.03,CD,1712454835
551,lobito,-12.3481,13.5456,298.46,89,100,2.62,AO,1712454835
552,rengasdengklok,-6.1592,107.2981,303.22,70,48,1.98,ID,1712454836
553,sarupathar,26.1984,93.8094,297.77,68,39,2.7,IN,1712454836
554,dzhambeyty,50.2536,52.595,279.24,86,74,3.48,KZ,1712454836
555,kolonia town,6.964,158.206,304.21,66,75,5.14,FM,1712454836
556,valle hermoso,25.6667,-97.8333,297.07,85,75,6.91,MX,1712454836
557,yima,34.7381,111.8839,291.25,52,97,1.62,CN,1712454676
558,mapastepec,15.4333,-92.9,300.08,75,53,0.98,MX,1712454837
559,am timan,11.0297,20.2827,300.58,62,70,2.34,TD,1712454837
560,puerto palomas,31.7667,-107.6167,284.45,16,0,8.78,MX,1712454837
561,hami,42.8,93.45,286.35,26,100,4.81,CN,1712454837
562,taksimo,56.3444,114.8794,261.22,61,14,0.51,RU,1712454838
563,oruro,-17.9833,-67.15,284.73,65,94,1.68,BO,1712454838
564,cikampek,-6.4197,107.4558,302.24,70,19,0.36,ID,1712454838
565,suntar,62.1444,117.6319,261.4,83,46,2.91,RU,1712454838
566,port saint john's,-31.6229,29.5448,292.55,81,100,3.78,ZA,1712454580
567,christchurch,-43.5333,172.6333,295.12,64,3,7.72,NZ,1712454759
568,barra de santo antonio,-9.4047,-35.5072,298.75,78,7,2.22,BR,1712454713
569,sumusta as sultani,28.9167,30.85,288.0,75,0,2.92,EG,1712454839
570,hagere hiywet,8.9833,37.85,290.57,79,100,0.98,ET,1712454839
571,eyl,7.9803,49.8164,299.72,73,100,3.56,SO,1712454839
572,road town,18.4167,-64.6167,300.17,83,20,1.54,VG,1712454839
573,bathsheba,13.2167,-59.5167,300.49,83,40,6.17,BB,1712454840
